"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"FLJ41130"	-0.141858783633842	5.71270930041152	-1.45587322191456	0.146709424146925	0.888764417446477	-5.17941482775381
"LINC00839"	-0.141932690707351	7.14804934156379	-1.30505590197122	0.193099656759593	0.891243870523851	-5.37833343095322
"ZNF99"	-0.14206891331484	4.4063662962963	-1.3856338439593	0.167120307926979	0.888764417446477	-5.27471628590462
"CHRNA7"	-0.142219457004161	8.86339810699588	-1.66302516325313	0.0975876145608695	0.888764417446477	-4.87146042797663
"ADARB2.AS1"	-0.142366463245492	6.14359748971193	-3.09363008081865	0.00220682035046504	0.497503507770474	-1.6778762350459
"FAM169A"	-0.142377740638002	7.19958555555556	-1.64129363444738	0.102021069292232	0.888764417446477	-4.90564602180057
"ZNF726"	-0.142397328710124	5.63987514403292	-1.88520773721372	0.0605866159582812	0.875217117712741	-4.49682563140536
"DDX10"	-0.142441990291262	7.42866164609053	-1.6492887442441	0.100371587982052	0.888764417446477	-4.89312010047093
"NLN"	-0.14250238072122	8.77403860082305	-1.75294731134266	0.0808632930929774	0.875627222129838	-4.72534171204962
"CDC7"	-0.142926451456311	6.76615049382716	-2.30275178761867	0.0221324793309039	0.87396457959248	-3.67024789879548
"BCAT1"	-0.142926959778086	7.53113563786008	-1.19838510111211	0.231926452411109	0.903829857441594	-5.50608865173048
"GMNN"	-0.14314453259362	7.1265178600823	-2.08355226361939	0.0382389526436196	0.87396457959248	-4.12398257288169
"HIST1H3H"	-0.143148322468793	7.86320839506173	-1.36600391518343	0.17319181571471	0.889198257239442	-5.30052180064721
"OR5C1"	-0.143324846047157	6.35944543209877	-3.34206082690167	0.000961771407014655	0.283549939432167	-0.940457407167554
"CDC25A"	-0.143364934119279	7.23136320987654	-1.7202374678909	0.0866534951196552	0.881088987298669	-4.77936169186085
"LOC642366"	-0.143380991678225	8.17208823045267	-1.13870528017516	0.25593963748994	0.908642133953341	-5.57287258635031
"RP11.327I22.6"	-0.14340980998613	6.25807958847737	-0.935944409575749	0.350224541056021	0.920484043482509	-5.77452936077528
"GEMIN4"	-0.143782640083218	7.82377711934156	-3.56866346832517	0.000431686752263033	0.152724131616011	-0.222824897345121
"GATA3"	-0.144045533980583	9.27311633744856	-1.61132631033548	0.108397664453816	0.888764417446477	-4.95206620976322
"SLC6A15"	-0.144091379334258	7.89153555555556	-1.0099155633474	0.313533299130609	0.916488082726261	-5.70548752804245
"P2RX5"	-0.144372829403606	5.573360781893	-1.20183124213469	0.230590707374377	0.903028657725913	-5.50212936727191
"CKAP2"	-0.144510808599167	8.42536769547325	-1.79298978086558	0.0742094937832692	0.875217117712741	-4.6578630093689
"PDGFRA"	-0.144618711511789	6.81573543209877	-1.00166241369033	0.317496120016398	0.917540174084798	-5.71344871400341
"LOC100130463"	-0.144961300970874	6.92737650205761	-1.74708896467665	0.0818764385728927	0.875627222129838	-4.73508960387546
"LINGO2"	-0.145035196255201	8.28686218106996	-1.32001030629825	0.188065035532637	0.891243870523851	-5.35956517048565
"SLCO6A1"	-0.145046901525659	3.60807621399177	-1.60876524492582	0.108957022957229	0.888764417446477	-4.95599456842422
"SLCO1A2"	-0.145145131067961	5.4026029218107	-0.813236151433978	0.416873218947933	0.936615980419973	-5.87756247373757
"RIBC2"	-0.145171911234397	5.72154720164609	-2.57153493451231	0.0107165190975881	0.821456910560452	-3.05489698033247
"FP2234"	-0.145398992371706	4.88998938271605	-2.10796490084081	0.036051255023092	0.87396457959248	-4.07560675172342
"CKMT1A"	-0.145455324549237	5.72653061728395	-1.76665007173135	0.0785334914714252	0.875627222129838	-4.70241713021492
"CETN3"	-0.145545199722607	6.79341728395062	-1.97814784504787	0.049033730687929	0.875217117712741	-4.32660662257069
"VIP"	-0.145593038141471	4.95292748971193	-0.976035466995163	0.33001077263044	0.918696053622799	-5.73775619120087
"ZFHX4.AS1"	-0.145599607489598	5.81106234567901	-1.4605785576709	0.145413867249894	0.888764417446477	-5.17286514686291
"HIST1H2BE"	-0.145706160887656	5.83234251028807	-1.78450335686698	0.0755807503951805	0.875627222129838	-4.67228803345548
"ADRA1A"	-0.145727038141469	5.19196028806584	-2.01331042590999	0.0451770238192004	0.875217117712741	-4.26014083593543
"TAS2R43"	-0.146416769764216	4.47491757201646	-1.09553170873813	0.274360813442906	0.91103186301707	-5.61908226708483
"ZWINT"	-0.146436230235784	6.85668053497942	-2.12977904752474	0.0341881245181591	0.87396457959248	-4.0319211263258
"LOC101929741"	-0.146454313453537	4.15070448559671	-1.10880300918032	0.268603720164524	0.91103186301707	-5.60506580078076
"ZNF382"	-0.146599562413315	7.73626012345679	-1.97972443415365	0.0488550363245293	0.875217117712741	-4.32365073401451
"PSAT1"	-0.146603899445215	6.77800781893004	-1.61116251481385	0.108433370221642	0.888764417446477	-4.95231763486145
"WDHD1"	-0.146654683772538	7.47688098765432	-1.53378532414825	0.126374322291201	0.888764417446477	-5.06829270037341
"DDX3X"	-0.146660020804438	9.18410810699588	-3.2830961236097	0.00117666827764756	0.326007996539558	-1.12019118474058
"CEP44"	-0.146870873092925	6.86479012345679	-1.38258992158097	0.168051101621797	0.889034579855738	-5.27874156055295
"BTBD11"	-0.146876567267683	6.37419703703704	-2.11240913087393	0.035664765324404	0.87396457959248	-4.0667417268507
"PRLHR"	-0.146928026352288	6.88891399176955	-1.28095167039602	0.201423296796634	0.892845820099787	-5.40814129967637
"ZGRF1"	-0.146935160887655	6.86175444444444	-1.52045583490042	0.129687493517054	0.888764417446477	-5.08770669470587
"PRKX"	-0.147190270457697	8.09462572016461	-2.76040762052212	0.00620996743948634	0.734259169739784	-2.5841608175629
"AC159540.1"	-0.147421536754508	7.00759646090535	-1.37701766784148	0.16976516617961	0.889034579855738	-5.28608772736786
"MURC"	-0.14757128294036	7.71315436213992	-1.86141459489071	0.0638846896131449	0.875217117712741	-4.53912559212184
"SNAPC3"	-0.147589283633841	8.15501777777778	-2.82441226423678	0.00512709776700631	0.703854680359002	-2.41754401765576
"LINC01234"	-0.147679892510402	5.50500004115226	-1.56436656186753	0.119023770094684	0.888764417446477	-5.02312459344812
"ZNF234"	-0.1479598259362	7.24747526748971	-2.68470731021507	0.0077555071568245	0.7611173841973	-2.77659979141872
"ZNF607"	-0.147998091539529	6.52626341563786	-2.30844222534166	0.0218088630265642	0.87396457959248	-3.65789047950623
"BZW2"	-0.14804343481276	7.66110156378601	-1.86747881010763	0.0630302488944038	0.875217117712741	-4.5283940181204
"FOXO3B"	-0.148180159500693	7.10220958847737	-1.97741208572406	0.0491173121062261	0.875217117712741	-4.32798529098254
"LRRC75A.AS1"	-0.148265602635229	8.73472987654321	-2.73690002306448	0.00665707480694584	0.739984966282953	-2.64445739429678
"DLX5"	-0.148275195561719	6.16941172839506	-1.06995327625008	0.285694572070001	0.912389370005411	-5.64562553710408
"C17orf75"	-0.148280805825243	8.37648053497942	-2.19057170575323	0.0294266807801061	0.87396457959248	-3.90789486288663
"LOC100128851"	-0.148305233009709	6.30185888888889	-2.48308856095149	0.013695871917728	0.87087538239173	-3.26450094861576
"LOC399898"	-0.148340519417475	4.36521234567901	-1.73231859714716	0.084476875094393	0.877430090185484	-4.75952533326118
"PHGR1"	-0.148443198335644	4.78075008230453	-1.82836958471213	0.0687114345969276	0.875217117712741	-4.59700811061778
"OR2W3"	-0.148723064493758	5.04534806584362	-1.45284332289949	0.147548360017279	0.888764417446477	-5.18362136673345
"ZNF471"	-0.148999278085992	6.23749514403292	-2.75684283292434	0.00627597027592496	0.734259169739784	-2.59333553002908
"MIR4697HG"	-0.149264193481276	5.91275057613169	-2.99249827659699	0.00305022010212681	0.58613077214894	-1.96305051811369
"MSH5"	-0.149461666435506	6.77278913580247	-2.0136594687913	0.0451400683545872	0.875217117712741	-4.2594753879881
"RBMX2"	-0.149490029126213	7.28044308641975	-3.86752339661426	0.000140986826804374	0.0589478739853341	0.787830101415156
"LOC100506282"	-0.149523253120666	6.55532695473251	-1.79629467891511	0.0736810448559328	0.875217117712741	-4.65222740562178
"CYS1"	-0.149540762829404	8.40437987654321	-3.11997724523161	0.00202557887464658	0.470087663985067	-1.60214672757081
"NKAP"	-0.149729882108183	6.69167218106996	-3.14835803845663	0.00184579270261986	0.446798410415224	-1.51991103880653
"MGC57346"	-0.149910946601942	8.23212	-1.89440678555747	0.0593501330848725	0.875217117712741	-4.48033163918397
"RAB39B"	-0.149921285714286	6.90328559670782	-2.16298245827116	0.0315113420724186	0.87396457959248	-3.96459681994751
"ONECUT2"	-0.150018415395284	7.37802769547325	-1.56219878457193	0.119533464427646	0.888764417446477	-5.02635513863096
"COL18A1.AS2"	-0.150019461165048	4.58421699588477	-2.10367356541735	0.0364278523019514	0.87396457959248	-4.08414973312238
"RIMBP2"	-0.150126006934813	8.50997551440329	-1.90407121508376	0.0580738630920389	0.875217117712741	-4.46291934000915
"RNASEH2A"	-0.150213161581138	8.58422967078189	-2.09248981195511	0.0374251966738763	0.87396457959248	-4.10633501222768
"WDR54"	-0.150409601248266	8.4893170781893	-2.63606124024969	0.00892370716488603	0.802365314432816	-2.89760747411464
"ERCC6.PGBD3"	-0.150460685852982	6.48394958847737	-1.77990797289126	0.0763319251734491	0.875627222129838	-4.68007136020669
"ULK4P1"	-0.15051258183079	7.03777172839506	-1.29049853122997	0.198095633451719	0.891243870523851	-5.39640094498784
"CCDC144A"	-0.150561018723994	7.34638925925926	-1.26838001533612	0.205867611103761	0.893414514477843	-5.42347027916748
"OR9A1P"	-0.150663906380027	5.47496658436214	-1.00704363008495	0.314908551055878	0.916956084659181	-5.70826521108915
"HIST1H4K"	-0.150961769070734	6.37936526748971	-0.702413480123508	0.48308895632331	0.951081671451832	-5.95825777019363
"ZNF587"	-0.151452721220527	7.86776115226337	-2.62725690878119	0.00915129405266485	0.808835608944924	-2.91928556700556
"GLIDR"	-0.151607126907074	8.00767724279835	-2.65387072079603	0.00847882896709633	0.783027922446087	-2.85354792355508
"ZNF677"	-0.151882488210819	5.88945131687243	-2.09218427980284	0.0374527683439409	0.87396457959248	-4.10693949961877
"ZNF667"	-0.152104828016644	6.96794855967078	-2.61176716773595	0.00956437767861444	0.808835608944924	-2.95725850983949
"LOC399851"	-0.152557904993065	6.10212781893004	-1.69487603889429	0.0913710334748158	0.88714937894415	-4.82056287597092
"HCCAT3"	-0.152614631761442	6.98530329218107	-1.94398666679145	0.0530432740262654	0.875217117712741	-4.39009447695085
"EDA2R"	-0.152708863384189	6.06747366255144	-2.25497634951714	0.0250192686968858	0.87396457959248	-3.77284677479406
"CEP128"	-0.15275232108183	7.27846765432099	-1.59388390954332	0.112252819287222	0.888764417446477	-4.97869973148652
"EBLN1"	-0.152764092926491	4.12610514403292	-1.91128923093564	0.0571357008558132	0.875217117712741	-4.44985867821913
"PAGE3"	-0.152867372399445	4.69187156378601	-2.86738402437331	0.00449960791690336	0.700816572039048	-2.30367870965711
"GDPGP1"	-0.152872466019417	5.17227979423868	-1.87153662925635	0.062463831400023	0.875217117712741	-4.5211941528087
"RTKN2"	-0.15287816851595	7.1431021399177	-1.553196245226	0.12166859915972	0.888764417446477	-5.03972428423379
"C2orf48"	-0.152923242024965	6.9516275308642	-1.75151538645276	0.0811099803242503	0.875627222129838	-4.7277272736535
"COX7B"	-0.153119926490984	8.08787139917695	-1.76284229842024	0.0791753230602934	0.875627222129838	-4.70880493983287
"PLGLB2"	-0.153340216366158	5.50978720164609	-1.6641584294164	0.0973607346583282	0.888764417446477	-4.86966565079269
"MIMT1"	-0.153341251040222	6.66303592592593	-1.64269486271802	0.101730421381336	0.888764417446477	-4.90345501950003
"SNRPF"	-0.153372657420249	6.70565666666667	-2.38262162883647	0.0179542778657945	0.87087538239173	-3.49413906450804
"CUX2"	-0.153538068654647	6.78704670781893	-1.99251274207306	0.0474258045982855	0.875217117712741	-4.29959026199259
"PLCE1"	-0.153547292649099	6.22735440329218	-1.10178187528288	0.271639007947223	0.91103186301707	-5.61250197136455
"ALG10B"	-0.153684904299584	6.47079473251029	-1.74156446653485	0.0828413161750922	0.875627222129838	-4.74425286467901
"TMEM256"	-0.153764095700416	7.3625441563786	-1.86585209674808	0.0632585127697321	0.875217117712741	-4.53127606672185
"SPIN3"	-0.153797063106796	7.29905720164609	-3.27120040267507	0.00122510927705404	0.334260964593772	-1.15609770036002
"NBPF23P"	-0.154097486823855	5.90160761316872	-2.10191334505687	0.0365832977460173	0.87396457959248	-4.08764904534119
"CENPE"	-0.154532116504854	5.53280526748971	-1.52542833023756	0.128443684541333	0.888764417446477	-5.08048383419529
"CDCA7"	-0.15459580998613	6.78922497942387	-1.66000861200174	0.0981936004961947	0.888764417446477	-4.87623198280911
"ZRANB3"	-0.155116976421637	6.51794345679012	-2.07985827167514	0.0385796819687524	0.87396457959248	-4.13125525237795
"FANCA"	-0.155246526352288	7.55109144032922	-1.7674331753638	0.0784020224745107	0.875627222129838	-4.70110175438191
"CENPO"	-0.155339041608876	7.86715144032922	-1.59769319104154	0.111401730507232	0.888764417446477	-4.97290738913139
"FAM161A"	-0.155758267683772	6.10859427983539	-2.52935477009609	0.0120562973335904	0.848588227917673	-3.15572375823093
"N4BP2"	-0.155900278779473	7.79153304526749	-2.02651905766653	0.0437963051268047	0.875217117712741	-4.23488099774214
"ZNF793"	-0.156325536754508	7.07548658436214	-2.63907766296389	0.00884691214736398	0.802365314432816	-2.89016469376362
"POC1A"	-0.156451475728155	7.22381082304527	-1.65877375974755	0.0984425370134627	0.888764417446477	-4.87818282046892
"CCDC73"	-0.156463608183079	3.66405703703704	-2.17502718059335	0.0305860545102706	0.87396457959248	-3.93992716535544
"PCDHB8"	-0.156489595700416	6.02111390946502	-1.0349371055166	0.301719956879913	0.914163045152006	-5.68095541590885
"NUSAP1"	-0.156573282246879	7.47469423868313	-1.35599046207949	0.176352158837347	0.889374035945753	-5.31354591316267
"FAM35BP"	-0.156710717753121	4.1099729218107	-0.987093576107558	0.324571760033432	0.918696053622799	-5.7273440644281
"RAMP2.AS1"	-0.156821647711512	7.52067658436214	-3.68212549846188	0.000284624736361074	0.108299553902042	0.152360523345203
"E2F8"	-0.156870658807212	6.14462893004115	-2.34124671549987	0.0200228558926604	0.872355268965584	-3.58608390204553
"CENPW"	-0.156901911927878	5.87811296296296	-2.10351565592445	0.0364417741627252	0.87396457959248	-4.08446377184924
"ZIK1"	-0.157009016643551	7.43389300411523	-2.5784262079772	0.0105107615216716	0.816693532898179	-3.03827436158032
"ZNF616"	-0.15710454923717	7.33020592592593	-2.20638250040779	0.0282866614904391	0.87396457959248	-3.87508926306991
"TSFM"	-0.157126470180306	7.86553164609053	-2.81321012293563	0.00530325788335358	0.710917179078375	-2.44696325775118
"TSR1"	-0.157269377947296	7.94100572016461	-2.96312271288166	0.00334562258884278	0.63062243486089	-2.04423994010385
"BRCA2"	-0.15735488626907	6.22623189300412	-1.50565379514174	0.13344577438538	0.888764417446477	-5.10907069337565
"NCAN"	-0.157368634535368	7.24294950617284	-1.24555994776743	0.214117294013922	0.895048358520629	-5.45091433750823
"LOC100507460"	-0.15755971151179	7.07913971193416	-1.37040741532429	0.17181558879442	0.889034579855738	-5.29476448016254
"SHC3"	-0.15761677184466	6.18894625514403	-1.82289575381106	0.0695393733919541	0.875217117712741	-4.60649895114108
"PRSS3"	-0.157806417475729	7.5534221399177	-1.68524202503812	0.0932166485506757	0.88714937894415	-4.83605741976817
"DNAJB8.AS1"	-0.15804660887656	4.06674880658436	-1.97752815863073	0.0491041183700855	0.875217117712741	-4.32776782611858
"HERC2P4"	-0.15805810887656	7.73566218106996	-2.37189121298727	0.0184718201388841	0.87087538239173	-3.51813206253787
"NETO2"	-0.158064832177531	8.0515775308642	-1.50838137413229	0.132746932769336	0.888764417446477	-5.10514934485066
"NOL10"	-0.158223695561719	7.08211008230453	-1.85090170894293	0.0653887406193552	0.875217117712741	-4.5576494712249
"SLC18A3"	-0.158375666435506	7.03179349794239	-1.75433945545259	0.0806240471145671	0.875627222129838	-4.72302060381233
"LOC100289424"	-0.15848201664355	3.81730436213992	-2.29182216282744	0.0227658524943585	0.87396457959248	-3.69390101590723
"NTNG1"	-0.158611310679612	7.49199530864198	-1.34484702557891	0.179919765686499	0.889710656367541	-5.32792883862739
"GINS2"	-0.159021520804438	6.97532625514403	-1.89451052300459	0.0593363103382229	0.875217117712741	-4.48014519276956
"RBM11"	-0.159099491678225	4.45079230452675	-1.94151385137596	0.0533439140162016	0.875217117712741	-4.3946485987127
"MAGEA10"	-0.159122150485436	6.11092633744856	-1.39773129236406	0.163459559889497	0.888764417446477	-5.25863257982151
"HSD17B10"	-0.159162310679612	8.6449778600823	-3.6322915461208	0.000342193320612452	0.12692060646458	-0.0137176952046616
"GPR128"	-0.159455024271844	3.92595543209877	-1.84421689177375	0.0663603130406902	0.875217117712741	-4.56937523117967
"ZNF283"	-0.159462358529819	7.16485625514403	-2.23402334845405	0.0263854779089725	0.87396457959248	-3.81719411511091
"PLK4"	-0.159787122746186	6.36941176954732	-1.60177492997564	0.110495462822689	0.888764417446477	-4.96668573636158
"LOC441601"	-0.15995647295423	6.75769633744856	-1.88290941039897	0.0608988754998852	0.875217117712741	-4.50093439457133
"SCML2"	-0.160088441054092	6.66489613168724	-1.84398292105629	0.0663945339454987	0.875217117712741	-4.56978489001692
"AURKB"	-0.160477674063801	7.88021411522634	-2.07645468987563	0.0388959188002002	0.87396457959248	-4.13794516605637
"POLA2"	-0.160484425104022	7.79842090534979	-1.90077918421891	0.0585060024275497	0.875217117712741	-4.46886020581942
"NUP88"	-0.160493299583911	7.7075104526749	-2.93305042809294	0.00367498350813593	0.655115664752665	-2.12658495583859
"RAB39A"	-0.160686982662968	6.76816847736626	-1.74453155046539	0.0823219558327517	0.875627222129838	-4.73933499843281
"AC006115.3"	-0.160845666435506	5.7772004526749	-2.90460780513095	0.00401352738238959	0.685078641045449	-2.20374912635248
"RPS6KA6"	-0.161026546463246	7.37028119341564	-1.74200478646803	0.0827640738823691	0.875627222129838	-4.74352356105513
"LOC100129363"	-0.161657158113731	5.13624748971193	-2.08144634388524	0.0384328832927597	0.87396457959248	-4.12813020225961
"SPC24"	-0.161767045769764	7.191400781893	-1.74102710821457	0.08293566087039	0.875627222129838	-4.74514264993914
"ZNF253"	-0.162025705963939	7.13844641975309	-1.99657704305808	0.0469790481166481	0.875217117712741	-4.2919121468227
"RAD51"	-0.162423859223301	6.70970382716049	-1.87629873147851	0.061804514242268	0.875217117712741	-4.5127253198972
"MIS12"	-0.162503064493759	8.00737897119342	-2.58348885040798	0.0103618631314004	0.816693532898179	-3.02603584855303
"DRP2"	-0.163434556171983	6.29917687242798	-1.91829162754551	0.0562377181118369	0.875217117712741	-4.43714239359507
"CA5B"	-0.163533120665742	6.93568222222222	-2.79167673019663	0.00565741188777799	0.710917179078375	-2.50320754437747
"DPY19L2P4"	-0.163999279472954	6.29634074074074	-2.19035500737607	0.0294425778808512	0.87396457959248	-3.90834291430486
"LINC01116"	-0.164004485436893	5.49020230452675	-2.1100496498912	0.0358695110033893	0.87396457959248	-4.07145048521956
"NNT"	-0.164798699029126	10.6035509465021	-2.59727835317923	0.0099658294136966	0.808835608944924	-2.992585901939
"ELMOD1"	-0.164845183079057	5.4551170781893	-2.17878568431159	0.0303021705580578	0.87396457959248	-3.93220216882108
"RBBP8"	-0.164908812760055	7.45564847736626	-2.04099324934894	0.0423246291630865	0.875217117712741	-4.20701780434361
"PRRT3.AS1"	-0.165818789875174	6.79679925925926	-2.05081061381068	0.0413505742164602	0.874759349588223	-4.18801019850308
"TRMT61B"	-0.16592315742025	7.34308592592593	-2.01040369010221	0.0454857769477856	0.875217117712741	-4.26567817999597
"TTF2"	-0.166043629680998	7.0042350617284	-2.31942761212023	0.0211958242541995	0.87396457959248	-3.63395205963803
"GJC1"	-0.166104576976421	7.83179218106996	-1.86786926922316	0.0629755609074567	0.875217117712741	-4.52770187873375
"CHL1"	-0.166492480582524	6.65700238683128	-1.03456658429983	0.301892686394049	0.914163045152006	-5.68132302968584
"TMOD1"	-0.166913604715673	10.4286075308642	-1.90909030443593	0.0574201536745233	0.875217117712741	-4.45384260709347
"NLGN4X"	-0.167291705270457	7.89207872427984	-2.35863882285856	0.0191290983697159	0.87087538239173	-3.54762165017717
"TIMELESS"	-0.167297997919556	7.80994296296296	-1.99394388049352	0.0472680825876443	0.875217117712741	-4.29688833763374
"DEPDC1B"	-0.167330615117892	7.50585407407407	-1.5511678919965	0.122153781609271	0.888764417446477	-5.04272602487543
"ZNF560"	-0.167401187933425	5.21270098765432	-1.46713891872651	0.143622286806381	0.888764417446477	-5.16369869058572
"POLQ"	-0.167924459778086	5.96231378600823	-1.724620333255	0.0858586394618108	0.879467827645346	-4.7721809816262
"PKP3"	-0.168248533287101	5.52667843621399	-2.83638198099734	0.0049447616800859	0.703854680359002	-2.38598827250053
"PCDHB11"	-0.168375820388349	7.18198267489712	-1.73749013937354	0.0835588390702709	0.876096903913699	-4.75099266542982
"MARCH11"	-0.168411533287101	8.65806452674897	-1.94670474029792	0.0527144606213128	0.875217117712741	-4.38508219395142
"PSMB6"	-0.168467795423024	9.4091533744856	-2.27286560606626	0.0239020123239362	0.87396457959248	-3.73467021288388
"CCL4L1"	-0.168561314147018	4.37507172839506	-2.79888093569058	0.00553660539207685	0.710917179078375	-2.48443546566527
"SNHG1"	-0.168688333564493	8.02066456790124	-1.65552079089174	0.0991007377831587	0.888764417446477	-4.88331511958985
"NRSN1"	-0.168850346047157	8.62816938271605	-1.782833527423	0.075853000396635	0.875627222129838	-4.67511852833582
"RP11.148L24.1"	-0.168864361303744	7.2441446090535	-1.55700760967446	0.120761022387566	0.888764417446477	-5.03407348797752
"KCNAB3"	-0.168989350901525	6.42460580246914	-2.31734317043088	0.0213109718471854	0.87396457959248	-3.63850264356658
"LOC728485"	-0.169068385575589	7.09940958847737	-2.56010574574426	0.0110657215744029	0.832014026199724	-3.0823729098972
"LOC728903"	-0.169102959084605	7.86551102880658	-2.25714459197623	0.0248814736115461	0.87396457959248	-3.7682350189106
"MIR487B"	-0.169516230929265	4.81992720164609	-1.64650150101914	0.100944182124242	0.888764417446477	-4.89749362197053
"FAM99A"	-0.169669796116505	4.90116465020576	-2.15330087261362	0.0322725085350474	0.87396457959248	-3.98433092691477
"EPHA7"	-0.169751371705964	7.33686037037037	-1.26916174063236	0.20558918349021	0.893414514477843	-5.42252144700792
"RBM41"	-0.170036412621359	7.0721395473251	-2.67208543597545	0.00804456694352762	0.767605234163324	-2.80819692488972
"LINC00630"	-0.170085636615811	6.80079419753086	-3.02156210206407	0.00278168701076261	0.55144546982325	-1.88199273316102
"HIST1H3D"	-0.170092931345353	10.320969218107	-1.30612988435626	0.192734796873223	0.891243870523851	-5.37699257226303
"LINC00328"	-0.170136255201109	7.13586251028807	-1.22503256881019	0.221740814996205	0.896751324156797	-5.47518101609691
"LPPR5"	-0.170141305131761	8.46828222222222	-1.11634339847643	0.265370142689782	0.910541898134024	-5.59702762375135
"COX10.AS1"	-0.170553223300971	6.83048810699588	-2.76079239365958	0.00620288100849128	0.734259169739784	-2.58316986061012
"MIR182"	-0.17097795145631	4.74176913580247	-2.6374362629293	0.00888862651192979	0.802365314432816	-2.89421571116375
"PCNA"	-0.171139602635228	7.36993144032922	-1.97534739813641	0.049352500948965	0.875217117712741	-4.33185146046339
"KIAA0753"	-0.171418710124826	7.1153375308642	-3.03290813561173	0.0026828859940535	0.536483881036995	-1.85015242465913
"KCNIP2.AS1"	-0.171465184466019	4.40238065843621	-2.0748035788645	0.0390501248100923	0.87396457959248	-4.14118670451147
"CENPV"	-0.171584438973648	8.26900156378601	-3.07774740256117	0.00232318368388564	0.503999358439944	-1.72324178987699
"ZNF711"	-0.171645825242718	7.18523522633745	-2.55721636228765	0.0111555979155176	0.832903018393642	-3.08930070122817
"C2orf80"	-0.171712145631068	5.16716633744856	-2.42996578658282	0.0158203447349331	0.87087538239173	-3.38704753499118
"UNC79"	-0.171741701109569	8.32339222222222	-1.82173777062444	0.0697155750304948	0.875217117712741	-4.6085031835961
"PIN4P1"	-0.171908080443828	5.3366775308642	-2.74877720979234	0.00642765802455067	0.734686129216645	-2.61405304814837
"HIST1H2AE"	-0.172367006241331	9.6041379835391	-1.80327717333597	0.0725747308186767	0.875217117712741	-4.64028746381041
"HIST1H3I"	-0.17244864701803	7.74088958847737	-1.5983657689501	0.111251993344958	0.888764417446477	-4.97188327086098
"ZNF667.AS1"	-0.172607631761442	7.52783469135802	-2.08137257447675	0.0384396918156011	0.87396457959248	-4.12827541854768
"DSCR8"	-0.172675160887655	4.06859481481481	-1.81569642998639	0.0706408311077089	0.875217117712741	-4.61893942994303
"JARID2"	-0.172870188626908	9.00740390946502	-1.82479903049544	0.0692505654167235	0.875217117712741	-4.60320207816624
"NSUN6"	-0.173017183079057	7.96635893004115	-2.40787000548487	0.016786627827613	0.87087538239173	-3.4372773235021
"FANCB"	-0.174243204576976	5.99737995884774	-1.73107630753672	0.0846986212537426	0.877623537575633	-4.76157132747004
"HDAC8"	-0.174461808599168	6.99370197530864	-4.17990506229457	4.06281085880462e-05	0.0207618663353491	1.92022505917526
"RPAIN"	-0.174583654646324	7.32906119341564	-3.24960216575251	0.00131782762931587	0.344372320042587	-1.22098649455763
"CCT6P1"	-0.174614053398058	7.01487086419753	-2.60047190918867	0.00987606796663618	0.808835608944924	-2.98481514227199
"MMS22L"	-0.174823091539529	6.75478868312757	-2.08195667598459	0.0383858106029154	0.87396457959248	-4.1271254693189
"ZNF418"	-0.174882936199722	6.83119604938272	-2.19807061544056	0.0288811151161289	0.87396457959248	-3.89236370516359
"SLC30A10"	-0.174994579056865	6.52825172839506	-1.80455195985701	0.0723742365913023	0.875217117712741	-4.63810273731151
"ANLN"	-0.175406791955617	7.46962666666667	-1.48504574262991	0.138818763922593	0.888764417446477	-5.13847314025859
"HDAC9"	-0.175599769070735	7.17911053497942	-1.79175130602199	0.0744083253745696	0.875217117712741	-4.65997228994722
"HIST1H4E"	-0.176419651178918	9.96814448559671	-1.97560163190148	0.0493234899213981	0.875217117712741	-4.33137561348316
"ASCL1"	-0.176649818307905	7.34797440329218	-1.2393513066708	0.216402741938437	0.895048358520629	-5.45829594181067
"SYN3"	-0.176673475034674	8.74798650205761	-1.73367810952098	0.0842347467658823	0.877430090185484	-4.75728463892861
"LRRC37A5P"	-0.177109489597781	4.63231481481481	-2.10941873040991	0.0359244300946636	0.87396457959248	-4.0727087372448
"FAT3"	-0.177139752427184	6.24022242798354	-1.10585425087159	0.269875623781283	0.91103186301707	-5.60819456136153
"ZNF577"	-0.177276321775312	7.16402238683128	-3.53411292206895	0.00048906837190364	0.160665946861373	-0.334983290570324
"LOC441666"	-0.177807742718447	5.65615456790123	-1.85835745593178	0.064319072762271	0.875217117712741	-4.54452282701939
"NELL2"	-0.177897056171984	9.82383456790124	-1.83617528549105	0.0675449045180297	0.875217117712741	-4.58342630358794
"SEMA3C"	-0.17798655478502	6.68859543209877	-1.14804282977812	0.252071954311452	0.907510930704744	-5.56264604588047
"TMEM27"	-0.178319218446601	4.48271736625514	-3.88000781366263	0.000134342398072884	0.0572099590015562	0.831611213905414
"LOC401021"	-0.178735830790569	7.41680074074074	-1.77233904558568	0.0775825107830594	0.875627222129838	-4.69284846924782
"RP11.242D8.1"	-0.179131737864078	7.73877526748971	-2.94215376450722	0.00357227822612499	0.649761990265358	-2.10174019626107
"FIRRE"	-0.179328278085992	6.20521164609054	-1.6592933105083	0.0983377379386535	0.888764417446477	-4.87736219938283
"ZNF578"	-0.179530830097087	6.78101893004115	-3.15637517878066	0.00179774599487127	0.444526525785589	-1.49655674843997
